sampleId	accession	fq
VK206	VK206-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK206.trim.fastq.gz
VK207	VK207-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK207.trim.fastq.gz
VK208	VK208-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK208.trim.fastq.gz
VK21	VK21-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK21.trim.fastq.gz
VK210	VK210-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK210.trim.fastq.gz
VK211	VK211-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK211.trim.fastq.gz
VK212	VK212-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK212.trim.fastq.gz
VK213	VK213-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK213.trim.fastq.gz
VK214	VK214-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK214.trim.fastq.gz
VK215	VK215-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK215.trim.fastq.gz
VK216	VK216-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK216.trim.fastq.gz
VK217	VK217-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK217.trim.fastq.gz
VK218	VK218-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK218.trim.fastq.gz
VK219	VK219-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK219.trim.fastq.gz
VK22	VK22-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK22.trim.fastq.gz
VK220	VK220-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK220.trim.fastq.gz
VK221	VK221-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK221.trim.fastq.gz
VK222	VK222-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK222.trim.fastq.gz
VK223	VK223-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK223.trim.fastq.gz
VK224	VK224-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK224.trim.fastq.gz
VK225	VK225-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK225.trim.fastq.gz
VK226	VK226-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK226.trim.fastq.gz
VK227	VK227-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK227.trim.fastq.gz
VK228	VK228-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK228.trim.fastq.gz
VK23	VK23-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK23.trim.fastq.gz
VK230	VK230-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK230.trim.fastq.gz
VK232	VK232-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK232.trim.fastq.gz
VK234	VK234-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK234.trim.fastq.gz
VK236	VK236-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK236.trim.fastq.gz
VK237	VK237-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK237.trim.fastq.gz
VK238	VK238-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK238.trim.fastq.gz
VK239	VK239-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK239.trim.fastq.gz
VK24	VK24-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK24.trim.fastq.gz
VK240	VK240-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK240.trim.fastq.gz
VK241	VK241-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK241.trim.fastq.gz
VK242	VK242-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK242.trim.fastq.gz
VK244	VK244-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK244.trim.fastq.gz
VK245	VK245-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK245.trim.fastq.gz
VK247	VK247-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK247.trim.fastq.gz
VK248	VK248-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK248.trim.fastq.gz
VK25	VK25-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK25.trim.fastq.gz
VK251	VK251-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK251.trim.fastq.gz
VK252	VK252-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK252.trim.fastq.gz
VK253	VK253-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK253.trim.fastq.gz
VK254	VK254-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK254.trim.fastq.gz
VK255	VK255-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK255.trim.fastq.gz
VK256	VK256-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK256.trim.fastq.gz
VK257	VK257-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK257.trim.fastq.gz
VK258	VK258-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK258.trim.fastq.gz
VK259	VK259-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK259.trim.fastq.gz
VK260	VK260-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK260.trim.fastq.gz
VK261	VK261-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK261.trim.fastq.gz
VK262	VK262-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK262.trim.fastq.gz
VK263	VK263-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK263.trim.fastq.gz
VK264	VK264-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK264.trim.fastq.gz
VK265	VK265-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK265.trim.fastq.gz
VK266	VK266-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK266.trim.fastq.gz
VK267	VK267-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK267.trim.fastq.gz
VK268	VK268-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK268.trim.fastq.gz
VK269	VK269-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK269.trim.fastq.gz
VK27	VK27-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK27.trim.fastq.gz
VK270	VK270-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK270.trim.fastq.gz
VK272	VK272-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK272.trim.fastq.gz
VK273	VK273-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK273.trim.fastq.gz
VK274	VK274-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK274.trim.fastq.gz
VK275	VK275-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK275.trim.fastq.gz
VK276	VK276-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK276.trim.fastq.gz
VK278	VK278-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK278.trim.fastq.gz
VK279	VK279-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK279.trim.fastq.gz
VK280	VK280-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK280.trim.fastq.gz
VK281	VK281-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK281.trim.fastq.gz
VK282	VK282-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK282.trim.fastq.gz
VK284	VK284-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK284.trim.fastq.gz
VK285	VK285-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK285.trim.fastq.gz
VK286	VK286-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK286.trim.fastq.gz
VK287	VK287-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK287.trim.fastq.gz
VK288	VK288-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK288.trim.fastq.gz
VK289	VK289-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK289.trim.fastq.gz
VK29	VK29-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK29.trim.fastq.gz
VK290	VK290-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK290.trim.fastq.gz
VK291	VK291-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK291.trim.fastq.gz
VK292	VK292-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK292.trim.fastq.gz
VK294	VK294-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK294.trim.fastq.gz
VK295	VK295-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK295.trim.fastq.gz
VK296	VK296-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK296.trim.fastq.gz
VK297	VK297-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK297.trim.fastq.gz
VK298	VK298-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK298.trim.fastq.gz
VK30	VK30-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK30.trim.fastq.gz
VK300	VK300-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK300.trim.fastq.gz
VK301	VK301-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK301.trim.fastq.gz
VK303	VK303-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK303.trim.fastq.gz
VK304	VK304-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK304.trim.fastq.gz
VK306	VK306-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK306.trim.fastq.gz
VK308	VK308-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK308.trim.fastq.gz
VK309	VK309-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK309.trim.fastq.gz
VK31	VK31-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK31.trim.fastq.gz
VK312	VK312-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK312.trim.fastq.gz
VK313	VK313-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK313.trim.fastq.gz
VK314	VK314-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK314.trim.fastq.gz
VK315	VK315-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK315.trim.fastq.gz
VK316	VK316-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK316.trim.fastq.gz
VK317	VK317-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK317.trim.fastq.gz
VK318	VK318-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK318.trim.fastq.gz
VK319	VK319-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK319.trim.fastq.gz
VK320	VK320-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK320.trim.fastq.gz
VK322	VK322-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK322.trim.fastq.gz
VK323	VK323-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK323.trim.fastq.gz
VK324	VK324-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK324.trim.fastq.gz
VK325	VK325-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK325.trim.fastq.gz
VK326	VK326-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK326.trim.fastq.gz
VK327	VK327-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK327.trim.fastq.gz
VK328	VK328-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK328.trim.fastq.gz
VK329	VK329-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK329.trim.fastq.gz
VK33	VK33-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK33.trim.fastq.gz
VK330	VK330-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK330.trim.fastq.gz
VK332	VK332-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK332.trim.fastq.gz
VK333	VK333-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK333.trim.fastq.gz
VK334	VK334-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK334.trim.fastq.gz
VK335	VK335-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK335.trim.fastq.gz
VK336	VK336-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK336.trim.fastq.gz
VK337	VK337-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK337.trim.fastq.gz
VK338	VK338-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK338.trim.fastq.gz
VK339	VK339-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK339.trim.fastq.gz
VK34	VK34-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK34.trim.fastq.gz
VK340	VK340-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK340.trim.fastq.gz
VK342	VK342-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK342.trim.fastq.gz
VK343	VK343-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK343.trim.fastq.gz
VK344	VK344-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK344.trim.fastq.gz
VK345	VK345-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK345.trim.fastq.gz
VK346	VK346-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK346.trim.fastq.gz
VK347	VK347-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK347.trim.fastq.gz
VK348	VK348-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK348.trim.fastq.gz
VK349	VK349-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK349.trim.fastq.gz
VK35	VK35-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK35.trim.fastq.gz
VK350	VK350-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK350.trim.fastq.gz
VK352	VK352-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK352.trim.fastq.gz
VK353	VK353-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK353.trim.fastq.gz
VK354	VK354-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK354.trim.fastq.gz
VK355	VK355-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK355.trim.fastq.gz
VK357	VK357-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK357.trim.fastq.gz
VK358	VK358-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK358.trim.fastq.gz
VK359	VK359-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK359.trim.fastq.gz
VK361	VK361-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK361.trim.fastq.gz
VK362	VK362-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK362.trim.fastq.gz
VK363	VK363-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK363.trim.fastq.gz
VK364	VK364-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK364.trim.fastq.gz
VK365	VK365-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK365.trim.fastq.gz
VK366	VK366-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK366.trim.fastq.gz
VK367	VK367-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK367.trim.fastq.gz
VK368	VK368-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK368.trim.fastq.gz
VK369	VK369-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK369.trim.fastq.gz
VK370	VK370-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK370.trim.fastq.gz
VK371	VK371-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK371.trim.fastq.gz
VK372	VK372-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK372.trim.fastq.gz
VK373	VK373-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK373.trim.fastq.gz
VK379	VK379-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK379.trim.fastq.gz
VK380	VK380-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK380.trim.fastq.gz
VK382	VK382-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK382.trim.fastq.gz
VK383	VK383-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK383.trim.fastq.gz
VK384	VK384-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK384.trim.fastq.gz
VK385	VK385-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK385.trim.fastq.gz
VK386	VK386-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK386.trim.fastq.gz
VK387	VK387-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK387.trim.fastq.gz
VK388	VK388-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK388.trim.fastq.gz
VK389	VK389-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK389.trim.fastq.gz
VK39	VK39-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK39.trim.fastq.gz
VK390	VK390-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK390.trim.fastq.gz
VK391	VK391-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK391.trim.fastq.gz
VK392	VK392-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK392.trim.fastq.gz
VK393	VK393-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK393.trim.fastq.gz
VK394	VK394-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK394.trim.fastq.gz
VK395	VK395-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK395.trim.fastq.gz
VK396	VK396-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK396.trim.fastq.gz
VK397	VK397-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK397.trim.fastq.gz
VK398	VK398-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK398.trim.fastq.gz
VK399	VK399-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK399.trim.fastq.gz
VK40	VK40-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK40.trim.fastq.gz
VK400	VK400-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK400.trim.fastq.gz
VK401	VK401-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK401.trim.fastq.gz
VK402	VK402-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK402.trim.fastq.gz
VK403	VK403-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK403.trim.fastq.gz
VK404	VK404-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK404.trim.fastq.gz
VK405	VK405-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK405.trim.fastq.gz
VK406	VK406-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK406.trim.fastq.gz
VK407	VK407-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK407.trim.fastq.gz
VK408	VK408-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK408.trim.fastq.gz
VK409	VK409-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK409.trim.fastq.gz
VK410	VK410-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK410.trim.fastq.gz
VK411	VK411-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK411.trim.fastq.gz
VK413	VK413-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK413.trim.fastq.gz
VK414	VK414-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK414.trim.fastq.gz
VK415	VK415-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK415.trim.fastq.gz
VK417	VK417-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK417.trim.fastq.gz
VK418	VK418-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK418.trim.fastq.gz
VK419	VK419-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK419.trim.fastq.gz
VK42	VK42-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK42.trim.fastq.gz
VK420	VK420-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK420.trim.fastq.gz
VK421	VK421-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK421.trim.fastq.gz
VK422	VK422-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK422.trim.fastq.gz
VK424	VK424-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK424.trim.fastq.gz
VK425	VK425-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK425.trim.fastq.gz
VK426	VK426-lib-001	/willerslev/users-shared/science-snm-willerslev-hdk349/storage2/VIKINGS/trimmed/VK426.trim.fastq.gz
